"","uid","pitNamedLocation","endDate","depthIncrementID","sampleID","archiveID","rootStatus","sizeCategory","rootDryMass","incrementRootBiomass","incrementRootDensity","publicationDate"
"554","162ffd81-3f76-47b3-86a0-5204b2dbbcfd","MEGAPT100972",2015-04-10,"GUAN.2.70","GUAN.2.70.LIVE.<4MM","GUAN.2.70.LIVE.<4MM","live","<=4mm",1.3493,134.93,1349.3,"20201217T045953Z"
"555","48347e7c-7910-4fec-8f1c-044aa92238f5","MEGAPT100972",2015-04-10,"GUAN.2.30","GUAN.2.30.LIVE.<4MM","GUAN.2.30.LIVE.<4MM","live","<=4mm",1.554,172.67,1726.67,"20201217T045953Z"
"556","a0a27b07-933b-4ec3-bc01-3deb8dc0ca4a","MEGAPT100972",2015-04-10,"GUAN.1.40","GUAN.1.40.LIVE.<4MM","GUAN.1.40.LIVE.<4MM","live","<=4mm",0.8539,85.39,853.9,"20201217T045953Z"
"557","4d8b77da-0b12-4461-8491-c5f8b404883f","MEGAPT100972",2015-04-10,"GUAN.2.90","GUAN.2.90.LIVE.<4MM","GUAN.2.90.LIVE.<4MM","live","<=4mm",0.1419,7.1,70.95,"20201217T045953Z"
"558","8b4286ee-0433-42ec-b90b-ffbb79578802","MEGAPT100979",2014-04-07,"LAJA.2.90","LAJA.2.90.LIVE.<4MM","LAJA.2.90.LIVE.<4MM","live","<=4mm",0.1518,15.18,151.8,"20201217T034641Z"
"559","30030f60-c268-4640-a5c0-c325d161dd51","MEGAPT100979",2014-04-07,"LAJA.3.100","LAJA.3.100.DEAD.<4MM",NA,"dead","<=4mm",0.016,3.2,16,"20201217T034641Z"
"560","4a19e5c7-65e1-444b-a68b-3caa68421d8b","MEGAPT100979",2014-04-07,"LAJA.3.80","LAJA.3.80.LIVE.<4MM","LAJA.3.80.LIVE.<4MM","live","<=4mm",0.1715,17.15,171.5,"20201217T034641Z"
"561","9392e420-2570-4405-97df-a7a5a96786dd","MEGAPT100979",2014-04-07,"LAJA.3.90","LAJA.3.90.DEAD.<4MM","LAJA.3.90.DEAD.<4MM","dead","<=4mm",0.1178,11.78,117.8,"20201217T034641Z"
"562","db46b911-bd70-491c-aab3-99bddb2d30d6","MEGAPT100979",2014-04-07,"LAJA.3.20","LAJA.3.20.LIVE.<4MM","LAJA.3.20.LIVE.<4MM","live","<=4mm",0.489,48.9,489,"20201217T034641Z"
"563","ab13f41b-4e5d-4c46-b743-97744d3d9ff0","MEGAPT100979",2014-04-07,"LAJA.2.70","LAJA.2.70.LIVE.<4MM","LAJA.2.70.LIVE.<4MM","live","<=4mm",0.1073,10.73,107.3,"20201217T034641Z"
"564","679b3c5d-5de2-4c76-b76d-beacbb40258f","MEGAPT100979",2014-04-07,"LAJA.3.160","LAJA.3.160.LIVE.<4MM","LAJA.3.160.LIVE.<4MM","live","<=4mm",0.2442,24.42,122.1,"20201217T034641Z"
"565","c81d50a1-20e5-40af-9e65-549a18b74ab1","MEGAPT100979",2014-04-07,"LAJA.3.120","LAJA.3.120.LIVE.<4MM","LAJA.3.120.LIVE.<4MM","live","<=4mm",0.2668,26.68,133.4,"20201217T034641Z"
"566","5f3d7186-5dbe-44c5-bc28-509664e67798","MEGAPT100979",2014-04-07,"LAJA.2.60","LAJA.2.60.LIVE.<4MM","LAJA.2.60.LIVE.<4MM","live","<=4mm",0.0844,8.44,84.4,"20201217T034641Z"
"567","d7f935e6-3438-4114-a6d6-892f28a97218","MEGAPT100979",2014-04-07,"LAJA.3.10","LAJA.3.10.LIVE.<4MM","LAJA.3.10.LIVE.<4MM","live","<=4mm",0.7123,71.23,712.3,"20201217T034641Z"
"568","72347f7d-e845-40a1-a4ed-69ca93f2d987","MEGAPT100979",2014-04-07,"LAJA.2.50","LAJA.2.50.LIVE.<4MM","LAJA.2.50.LIVE.<4MM","live","<=4mm",0.1288,12.88,128.8,"20201217T034641Z"
"569","08af7573-834a-4df4-af6e-fb6281bda655","MEGAPT100979",2014-04-07,"LAJA.3.140","LAJA.3.140.LIVE.<4MM","LAJA.3.140.LIVE.<4MM","live","<=4mm",0.5209,52.09,260.45,"20201217T034641Z"
"570","90305b5d-795b-46a7-bb88-66725b4ce19a","MEGAPT100979",2014-04-07,"LAJA.3.50","LAJA.3.50.DEAD.<4MM","LAJA.3.50.DEAD.<4MM","dead","<=4mm",0.0214,2.14,21.4,"20201217T034641Z"
"571","47ef2623-f5c7-4f16-beec-b94a24461e99","MEGAPT100979",2014-04-07,"LAJA.3.30","LAJA.3.30.DEAD.<4MM","LAJA.3.30.DEAD.<4MM","dead","<=4mm",0.0467,4.25,42.45,"20201217T034641Z"
"572","a8e9fc96-537b-4497-a8e5-fbb6e5185fd2","MEGAPT100979",2014-04-07,"LAJA.3.10","LAJA.3.10.DEAD.<4MM","LAJA.3.10.DEAD.<4MM","dead","<=4mm",0.119,11.9,119,"20201217T034641Z"
"573","84d0c7d0-1a06-4e4f-8260-d493e13eeba0","MEGAPT100979",2014-04-07,"LAJA.3.50","LAJA.3.50.LIVE.<4MM","LAJA.3.50.LIVE.<4MM","live","<=4mm",0.221,22.1,221,"20201217T034641Z"
"574","b7f196c1-d2fe-4402-a723-fafcd76bbe36","MEGAPT100979",2014-04-07,"LAJA.3.120","LAJA.3.120.DEAD.<4MM",NA,"dead","<=4mm",0.0174,1.74,8.7,"20201217T034641Z"
"575","0af602a8-7289-482a-b36f-c2cf14553623","MEGAPT100979",2014-04-07,"LAJA.3.60","LAJA.3.60.DEAD.<4MM","LAJA.3.60.DEAD.<4MM","dead","<=4mm",0.0491,4.91,49.1,"20201217T034641Z"
"576","232e535e-c143-42d3-a8c3-cf0537e960f1","MEGAPT100979",2014-04-07,"LAJA.3.40","LAJA.3.40.DEAD.<4MM","LAJA.3.40.DEAD.<4MM","dead","<=4mm",0.0279,2.79,27.9,"20201217T034641Z"
"577","cc74f1af-ebdc-470b-bcff-995ba55eae2c","MEGAPT100979",2014-04-07,"LAJA.3.100","LAJA.3.100.LIVE.<4MM","LAJA.3.100.LIVE.<4MM","live","<=4mm",0.1271,25.42,127.1,"20201217T034641Z"
"578","ee838524-694b-4a5e-b97e-5e036ebd3f71","MEGAPT100979",2014-04-07,"LAJA.3.160","LAJA.3.160.DEAD.<4MM",NA,"dead","<=4mm",0.0041,0.41,2.05,"20201217T034641Z"
"579","492848af-55d2-4d43-b276-c1e3804838c9","MEGAPT100979",2014-04-07,"LAJA.3.20","LAJA.3.20.DEAD.<4MM","LAJA.3.20.DEAD.<4MM","dead","<=4mm",0.0702,7.02,70.2,"20201217T034641Z"
"580","19a1d89b-c8f2-4137-99cb-6603684da1e0","MEGAPT100979",2014-04-07,"LAJA.3.0","LAJA.3.0.DEAD.<4MM","LAJA.3.0.DEAD.<4MM","dead","<=4mm",0.2578,25.78,257.8,"20201217T034641Z"
"581","e5ff7f58-045a-4b66-afdb-dd330a15bce8","MEGAPT100979",2014-04-07,"LAJA.2.80","LAJA.2.80.LIVE.<4MM","LAJA.2.80.LIVE.<4MM","live","<=4mm",0.2031,20.31,203.1,"20201217T034641Z"
"582","36093c3d-9c12-4003-aab6-e3eb243d4b68","MEGAPT100979",2014-04-07,"LAJA.3.70","LAJA.3.70.LIVE.<4MM","LAJA.3.70.LIVE.<4MM","live","<=4mm",0.1835,18.35,183.5,"20201217T034641Z"
"583","896e5b34-9e5a-454e-b0bf-21d6d3590653","MEGAPT100979",2014-04-07,"LAJA.3.80","LAJA.3.80.DEAD.<4MM","LAJA.3.80.DEAD.<4MM","dead","<=4mm",0.0406,4.06,40.6,"20201217T034641Z"
"584","23534bcc-59e6-4935-9ca4-7e9551ca6235","MEGAPT100979",2014-04-07,"LAJA.3.60","LAJA.3.60.LIVE.<4MM","LAJA.3.60.LIVE.<4MM","live","<=4mm",0.1442,14.42,144.2,"20201217T034641Z"
"585","bd3f3038-4979-4571-81f9-b02fb10651b3","MEGAPT100979",2014-04-07,"LAJA.3.0","LAJA.3.0.LIVE.<4MM","LAJA.3.0.LIVE.<4MM","live","<=4mm",0.8993,89.93,899.3,"20201217T034641Z"
"586","ee2802da-115a-4df9-a97a-9a8f430c703f","MEGAPT100979",2014-04-07,"LAJA.2.30","LAJA.2.30.LIVE.<4MM","LAJA.2.30.LIVE.<4MM","live","<=4mm",0.1441,14.41,144.1,"20201217T034641Z"
"587","b87b13e8-6e55-4760-ac12-03b889268257","MEGAPT100979",2014-04-07,"LAJA.2.40","LAJA.2.40.LIVE.<4MM","LAJA.2.40.LIVE.<4MM","live","<=4mm",0.0583,5.83,58.3,"20201217T034641Z"
"588","f6808bc0-85f1-4d92-bc5b-934c8fdced0b","MEGAPT100979",2014-04-07,"LAJA.3.90","LAJA.3.90.LIVE.<4MM",NA,"live","<=4mm",0.0184,1.84,18.4,"20201217T034641Z"
"589","677a30ad-7701-4753-a04e-9fe2b41caec6","MEGAPT100979",2014-04-07,"LAJA.3.140","LAJA.3.140.DEAD.<4MM",NA,"dead","<=4mm",0.0143,1.43,7.15,"20201217T034641Z"
"590","8b353e57-74fa-4c19-b45b-c3dbcd8be9b1","MEGAPT100979",2014-04-07,"LAJA.3.40","LAJA.3.40.LIVE.<4MM","LAJA.3.40.LIVE.<4MM","live","<=4mm",0.239,23.9,239,"20201217T034641Z"
"591","50f5ee5f-c578-4864-831f-919581d1a7cd","MEGAPT100979",2014-04-07,"LAJA.3.30","LAJA.3.30.LIVE.<4MM","LAJA.3.30.LIVE.<4MM","live","<=4mm",0.3783,34.39,343.91,"20201217T034641Z"
"592","2dea7c0e-5633-432e-b316-aee18d922f97","MEGAPT100979",2014-04-07,"LAJA.3.70","LAJA.3.70.DEAD.<4MM","LAJA.3.70.DEAD.<4MM","dead","<=4mm",0.0501,5.01,50.1,"20201217T034641Z"
"593","0c7e6d65-fe4b-448f-942e-a00260022709","MEGAPT100979",2014-04-07,"LAJA.2.140","LAJA.2.140.LIVE.<4MM","LAJA.2.140.LIVE.<4MM","live","<=4mm",0.5908,59.08,295.4,"20201217T034641Z"
"594","18b1f0f8-b3c2-4b0a-b218-85d08c6c65af","MEGAPT100979",2014-04-07,"LAJA.2.60","LAJA.2.60.DEAD.<4MM",NA,"dead","<=4mm",0.0153,1.53,15.3,"20201217T034641Z"
"595","2405b6e2-f84d-4f7b-b6ae-2d185f70bc7e","MEGAPT100979",2014-04-07,"LAJA.2.100","LAJA.2.100.LIVE.<4MM","LAJA.2.100.LIVE.<4MM","live","<=4mm",0.3772,37.72,188.6,"20201217T034641Z"
"596","56069d03-0ea5-4c50-81c5-30f83008b2af","MEGAPT100979",2014-04-07,"LAJA.1.60","LAJA.1.60.LIVE.<4MM","LAJA.1.60.LIVE.<4MM","live","<=4mm",0.0893,8.93,89.3,"20201217T034641Z"
"597","c20626fe-cc7f-4bc1-87db-22fda68971f7","MEGAPT100979",2014-04-07,"LAJA.2.20","LAJA.2.20.DEAD.<4MM","LAJA.2.20.DEAD.<4MM","dead","<=4mm",0.0418,4.18,41.8,"20201217T034641Z"
"598","006d65e2-62b5-4d08-983f-7837197eaa67","MEGAPT100979",2014-04-07,"LAJA.1.70","LAJA.1.70.LIVE.<4MM","LAJA.1.70.LIVE.<4MM","live","<=4mm",0.0731,7.31,73.1,"20201217T034641Z"
"599","943d7a54-234e-45f4-b4f2-ea0ab105a5b2","MEGAPT100979",2014-04-07,"LAJA.2.30","LAJA.2.30.DEAD.<4MM","LAJA.2.30.DEAD.<4MM","dead","<=4mm",0.1032,10.32,103.2,"20201217T034641Z"
"600","452a2b0d-7bd9-4cc5-9e54-ee7ebdbcb146","MEGAPT100979",2014-04-07,"LAJA.1.160","LAJA.1.160.LIVE.<4MM","LAJA.1.160.LIVE.<4MM","live","<=4mm",0.5927,59.27,296.35,"20201217T034641Z"
"601","1af312cf-a954-4157-b64c-66c6ff0ecabb","MEGAPT100979",2014-04-07,"LAJA.2.160","LAJA.2.160.LIVE.<4MM","LAJA.2.160.LIVE.<4MM","live","<=4mm",0.212,21.2,106,"20201217T034641Z"
"602","0d7effaa-9cb9-478c-be9d-13d7e4e22dd2","MEGAPT100979",2014-04-07,"LAJA.1.140","LAJA.1.140.LIVE.<4MM","LAJA.1.140.LIVE.<4MM","live","<=4mm",0.4131,41.31,206.55,"20201217T034641Z"
"603","fc52b9e9-cc60-4554-9471-2c21e5fd6e23","MEGAPT100979",2014-04-07,"LAJA.2.50","LAJA.2.50.DEAD.<4MM","LAJA.2.50.DEAD.<4MM","dead","<=4mm",0.0708,7.08,70.8,"20201217T034641Z"
"604","82e6d741-42a5-4bd7-b5dd-18858cbda51e","MEGAPT100979",2014-04-07,"LAJA.1.30","LAJA.1.30.DEAD.<4MM","LAJA.1.30.DEAD.<4MM","dead","<=4mm",0.0269,2.69,26.9,"20201217T034641Z"
"605","2ed78390-f8b1-405f-8154-8cb18c5cf012","MEGAPT100979",2014-04-07,"LAJA.1.90","LAJA.1.90.DEAD.<4MM",NA,"dead","<=4mm",0.0026,0.26,2.6,"20201217T034641Z"
"606","9e4bac8c-66d4-4f04-93a4-33e90f695853","MEGAPT100979",2014-04-07,"LAJA.1.30","LAJA.1.30.LIVE.<4MM","LAJA.1.30.LIVE.<4MM","live","<=4mm",0.1715,17.15,171.5,"20201217T034641Z"
"607","c1b05c94-0a9b-4484-8fd5-b1ec85e5a330","MEGAPT100979",2014-04-07,"LAJA.1.60","LAJA.1.60.DEAD.<4MM",NA,"dead","<=4mm",0.0196,1.96,19.6,"20201217T034641Z"
"608","65c0ee87-8fc4-42f0-934c-2a805670e51b","MEGAPT100979",2014-04-07,"LAJA.1.90","LAJA.1.90.LIVE.<4MM","LAJA.1.90.LIVE.<4MM","live","<=4mm",0.0324,3.24,32.4,"20201217T034641Z"
"609","5c1eb941-df65-45f2-9b05-4e6d6533b4de","MEGAPT100979",2014-04-07,"LAJA.2.70","LAJA.2.70.DEAD.<4MM","LAJA.2.70.DEAD.<4MM","dead","<=4mm",0.0205,2.05,20.5,"20201217T034641Z"
"610","5db705a3-c7ed-4283-928f-215b96de1d90","MEGAPT100979",2014-04-07,"LAJA.2.20","LAJA.2.20.LIVE.<4MM","LAJA.2.20.LIVE.<4MM","live","<=4mm",0.2361,23.61,236.1,"20201217T034641Z"
"611","67778b05-f6c7-437b-b77d-23ddf1c9205f","MEGAPT100979",2014-04-07,"LAJA.1.10","LAJA.1.10.LIVE.<4MM","LAJA.1.10.LIVE.<4MM","live","<=4mm",0.3412,34.12,341.2,"20201217T034641Z"
"612","5151a2d2-c174-4218-9949-7c22404983c0","MEGAPT100979",2014-04-07,"LAJA.2.90","LAJA.2.90.DEAD.<4MM",NA,"dead","<=4mm",0.0161,1.61,16.1,"20201217T034641Z"
"613","e257e783-77f0-4fe1-9ab0-8e2bca52573a","MEGAPT100979",2014-04-07,"LAJA.1.40","LAJA.1.40.DEAD.<4MM","LAJA.1.40.DEAD.<4MM","dead","<=4mm",0.0269,2.69,26.9,"20201217T034641Z"
"614","21048250-9517-47ae-bb8d-6f440cfa9eac","MEGAPT100979",2014-04-07,"LAJA.1.120","LAJA.1.120.LIVE.<4MM","LAJA.1.120.LIVE.<4MM","live","<=4mm",0.3466,34.66,173.3,"20201217T034641Z"
"615","6c21d98c-326e-41d7-b4ba-e2e4527e725f","MEGAPT100979",2014-04-07,"LAJA.2.40","LAJA.2.40.DEAD.<4MM","LAJA.2.40.DEAD.<4MM","dead","<=4mm",0.0293,2.93,29.3,"20201217T034641Z"
"616","66b707e5-fc0d-441f-b12c-733b830c24b9","MEGAPT100979",2014-04-07,"LAJA.1.160","LAJA.1.160.DEAD.<4MM",NA,"dead","<=4mm",0.0125,1.25,6.25,"20201217T034641Z"
"617","32959f2b-352c-4950-ad77-edc024a5f223","MEGAPT100979",2014-04-07,"LAJA.2.140","LAJA.2.140.DEAD.<4MM",NA,"dead","<=4mm",0.0033,0.33,1.65,"20201217T034641Z"
"618","f9db7b85-2fa1-441f-a045-b1a605afb56d","MEGAPT100979",2014-04-07,"LAJA.2.160","LAJA.2.160.DEAD.<4MM",NA,"dead","<=4mm",0.0149,1.49,7.45,"20201217T034641Z"
"619","032eff64-17a6-47e8-bac1-fe29dc895659","MEGAPT100979",2014-04-07,"LAJA.1.100","LAJA.1.100.LIVE.<4MM","LAJA.1.100.LIVE.<4MM","live","<=4mm",0.0879,8.79,43.95,"20201217T034641Z"
"620","3246e077-0f02-44be-8a0c-3f0598a86c93","MEGAPT100979",2014-04-07,"LAJA.2.120","LAJA.2.120.LIVE.<4MM","LAJA.2.120.LIVE.<4MM","live","<=4mm",0.5828,58.28,291.4,"20201217T034641Z"
"621","bd5e23d4-dcd1-407d-bb20-9b868e22aa4c","MEGAPT100979",2014-04-07,"LAJA.2.10","LAJA.2.10.DEAD.<4MM","LAJA.2.10.DEAD.<4MM","dead","<=4mm",0.1575,15.75,157.5,"20201217T034641Z"
"622","f0a4f499-c78b-4678-9d20-cb2bdcac6a7d","MEGAPT100979",2014-04-07,"LAJA.2.120","LAJA.2.120.DEAD.<4MM","LAJA.2.120.DEAD.<4MM","dead","<=4mm",0.0559,5.59,27.95,"20201217T034641Z"
"623","a3d798cf-46cd-41ac-b160-f7d6bbb98702","MEGAPT100979",2014-04-07,"LAJA.1.100","LAJA.1.100.DEAD.<4MM",NA,"dead","<=4mm",0.005,0.5,2.5,"20201217T034641Z"
"624","87f3bd05-e0b0-4306-bfb2-0a90add888b7","MEGAPT100979",2014-04-07,"LAJA.1.20","LAJA.1.20.LIVE.<4MM","LAJA.1.20.LIVE.<4MM","live","<=4mm",0.2945,29.45,294.5,"20201217T034641Z"
"625","ec4c3279-fff1-46f3-bb6b-e45f7637bbed","MEGAPT100979",2014-04-07,"LAJA.1.50","LAJA.1.50.DEAD.<4MM",NA,"dead","<=4mm",0.0027,0.25,2.45,"20201217T034641Z"
"626","c5f0ab64-0bfc-4cd1-8714-8cb9082985ee","MEGAPT100979",2014-04-07,"LAJA.1.80","LAJA.1.80.DEAD.<4MM",NA,"dead","<=4mm",0.0097,0.97,9.7,"20201217T034641Z"
"627","0a0258b8-1c7a-4a8a-8067-e7548e04c727","MEGAPT100979",2014-04-07,"LAJA.1.70","LAJA.1.70.DEAD.<4MM",NA,"dead","<=4mm",0.0093,0.93,9.3,"20201217T034641Z"
"628","e24db0bf-bb7d-4695-8938-b84d40796d93","MEGAPT100979",2014-04-07,"LAJA.2.10","LAJA.2.10.LIVE.<4MM","LAJA.2.10.LIVE.<4MM","live","<=4mm",0.689,68.9,689,"20201217T034641Z"
"629","07a2d53d-7683-4c56-9efe-9a3c0bf6cffc","MEGAPT100979",2014-04-07,"LAJA.1.0","LAJA.1.0.LIVE.<4MM","LAJA.1.0.LIVE.<4MM","live","<=4mm",0.4749,47.49,474.9,"20201217T034641Z"
"630","c362519d-08bc-4156-b5b2-12a700934482","MEGAPT100979",2014-04-07,"LAJA.2.0","LAJA.2.0.DEAD.<4MM","LAJA.2.0.DEAD.<4MM","dead","<=4mm",0.3069,30.69,306.9,"20201217T034641Z"
"631","ac5a138b-1a1d-41cf-afac-5c82f7cd2653","MEGAPT100979",2014-04-07,"LAJA.1.120","LAJA.1.120.DEAD.<4MM",NA,"dead","<=4mm",0.0178,1.78,8.9,"20201217T034641Z"
"632","f52fc8f0-829b-4017-a7c1-02e812773945","MEGAPT100979",2014-04-07,"LAJA.1.80","LAJA.1.80.LIVE.<4MM","LAJA.1.80.LIVE.<4MM","live","<=4mm",0.0259,2.59,25.9,"20201217T034641Z"
"633","da78b4ad-609c-4862-8afb-50638c0d8159","MEGAPT100979",2014-04-07,"LAJA.2.0","LAJA.2.0.LIVE.<4MM","LAJA.2.0.LIVE.<4MM","live","<=4mm",1.2921,129.21,1292.1,"20201217T034641Z"
"634","027ba48a-18ad-4b80-b2ce-3ae8aa9ddada","MEGAPT100979",2014-04-07,"LAJA.1.20","LAJA.1.20.DEAD.<4MM",NA,"dead","<=4mm",0.0136,1.36,13.6,"20201217T034641Z"
"635","11f82f09-9c60-42d1-ab31-f72dbae38a0c","MEGAPT100979",2014-04-07,"LAJA.1.0","LAJA.1.0.DEAD.<4MM","LAJA.1.0.DEAD.<4MM","dead","<=4mm",0.0443,4.43,44.3,"20201217T034641Z"
"636","3c8fbd7a-3c95-4395-b129-f2c0d2760b84","MEGAPT100979",2014-04-07,"LAJA.1.40","LAJA.1.40.LIVE.<4MM","LAJA.1.40.LIVE.<4MM","live","<=4mm",0.108,10.8,108,"20201217T034641Z"
"637","3f2af797-7680-4e1c-b0f3-9774026a5c2d","MEGAPT100979",2014-04-07,"LAJA.1.50","LAJA.1.50.LIVE.<4MM","LAJA.1.50.LIVE.<4MM","live","<=4mm",0.0499,4.54,45.36,"20201217T034641Z"
"638","2fc72ede-c85f-44c4-92ff-2c77465ec0c0","MEGAPT100979",2014-04-07,"LAJA.1.140","LAJA.1.140.DEAD.<4MM",NA,"dead","<=4mm",0.0157,1.57,7.85,"20201217T034641Z"
"639","c81e6a95-6572-4f7a-b605-0c72502fee17","MEGAPT100979",2014-04-07,"LAJA.2.100","LAJA.2.100.DEAD.<4MM","LAJA.2.100.DEAD.<4MM","dead","<=4mm",0.0508,5.08,25.4,"20201217T034641Z"
"640","b687fa69-700c-43f9-be1c-9412e5104882","MEGAPT100979",2014-04-07,"LAJA.1.10","LAJA.1.10.DEAD.<4MM",NA,"dead","<=4mm",0.0163,1.63,16.3,"20201217T034641Z"
"641","a0bc610a-82de-4ab8-8bb9-1081fee0afa8","MEGAPT100979",2014-04-07,"LAJA.2.80","LAJA.2.80.DEAD.<4MM","LAJA.2.80.DEAD.<4MM","dead","<=4mm",0.039,3.9,39,"20201217T034641Z"
"642","57d609f5-8d27-4fc1-9ffb-20db2686e16b","MEGAPT100996",2015-06-16,"STEI.2.0","STEI.2.0.DEAD.<4MM","STEI.2.0.DEAD.<4MM","dead","<=4mm",0.84,84,840,"20201217T045654Z"
"643","9f3e0ee0-3b8d-499e-80dd-6259d0d2b1e7","MEGAPT100996",2015-06-16,"STEI.1.30","STEI.1.30.DEAD.<4MM","STEI.1.30.DEAD.<4MM","dead","<=4mm",0.2314,23.14,231.4,"20201217T045654Z"
"644","86c5f265-9c6e-4265-9b2e-d922974a55d8","MEGAPT100996",2015-06-16,"STEI.2.100","STEI.2.100.LIVE.<4MM","STEI.2.100.LIVE.<4MM","live","<=4mm",0.0225,2.25,11.25,"20201217T045654Z"
"645","aa6ec9dd-4baa-41b1-8ab4-ff4d29084ff9","MEGAPT100996",2015-06-16,"STEI.1.10","STEI.1.10.LIVE.<4MM","STEI.1.10.LIVE.<4MM","live","<=4mm",2.2515,225.15,2251.5,"20201217T045654Z"
"646","7bc683f7-cec2-4eef-bca5-3de51296fc4c","MEGAPT100996",2015-06-16,"STEI.3.90","STEI.3.90.LIVE.<4MM",NA,"live","<=4mm",0.002,0.2,2,"20201217T045654Z"
"647","cda0181e-b780-440f-8f65-aee9aa5a8bcb","MEGAPT100996",2015-06-16,"STEI.2.30","STEI.2.30.LIVE.>4MM",NA,"live",">4mm",0.2073,20.73,207.3,"20201217T045654Z"
"648","cb70347f-7acf-489d-aaee-acf712b0fdd8","MEGAPT100996",2015-06-16,"STEI.2.0","STEI.2.0.LIVE.>4MM","STEI.2.0.LIVE.>4MM","live",">4mm",2.7063,270.63,2706.3,"20201217T045654Z"
"649","60e54a5d-683a-4713-a56a-2f86a6c7089b","MEGAPT100996",2015-06-16,"STEI.1.30","STEI.1.30.LIVE.<4MM","STEI.1.30.LIVE.<4MM","live","<=4mm",1.4498,144.98,1449.8,"20201217T045654Z"
"650","b2de6c06-834c-4f61-aec4-20da3cb27ab3","MEGAPT100996",2015-06-16,"STEI.3.40","STEI.3.40.LIVE.<4MM","STEI.3.40.LIVE.<4MM","live","<=4mm",0.3926,39.26,392.6,"20201217T045654Z"
"651","748a1b79-ffb6-4535-b1b6-f5ddf59f43f6","MEGAPT100996",2015-06-16,"STEI.2.70","STEI.2.70.LIVE.<4MM",NA,"live","<=4mm",0.0059,0.59,5.9,"20201217T045654Z"
"652","81070e69-f583-4f0d-bf7c-7c6dcbdcd6fd","MEGAPT100996",2015-06-16,"STEI.3.0","STEI.3.0.LIVE.<4MM","STEI.3.0.LIVE.<4MM","live","<=4mm",2.8904,289.04,2890.4,"20201217T045654Z"
"653","900bc055-f3cf-468d-856b-2bbc6ec9abc9","MEGAPT100996",2015-06-16,"STEI.2.20","STEI.2.20.LIVE.>4MM","STEI.2.20.LIVE.>4MM","live",">4mm",0.4919,49.19,491.9,"20201217T045654Z"
"654","bb681427-4c7e-4638-8c89-be56062c87a5","MEGAPT100996",2015-06-16,"STEI.2.10","STEI.2.10.LIVE.<4MM","STEI.2.10.LIVE.<4MM","live","<=4mm",1.0289,102.89,1028.9,"20201217T045654Z"
"655","61be0db5-270a-4ccc-b139-273be599d127","MEGAPT100996",2015-06-16,"STEI.2.20","STEI.2.20.LIVE.<4MM","STEI.2.20.LIVE.<4MM","live","<=4mm",0.8882,88.82,888.2,"20201217T045654Z"
"656","189ce158-28f2-4f4b-ac41-a3568ac9500d","MEGAPT100996",2015-06-16,"STEI.3.20","STEI.3.20.LIVE.<4MM","STEI.3.20.LIVE.<4MM","live","<=4mm",0.6518,65.18,651.8,"20201217T045654Z"
"657","70ad55f7-6e8c-4958-b6e6-dbae8322b178","MEGAPT100996",2015-06-16,"STEI.2.180","STEI.2.180.LIVE.<4MM",NA,"live","<=4mm",0.0157,1.57,7.85,"20201217T045654Z"
"658","961041f0-4edc-4e54-923e-223ee34f0d94","MEGAPT100996",2015-06-16,"STEI.2.160","STEI.2.160.LIVE.<4MM",NA,"live","<=4mm",0.0013,0.13,0.65,"20201217T045654Z"
"659","2a8f7444-248d-42ce-9253-0ecba63774bd","MEGAPT100996",2015-06-16,"STEI.1.90","STEI.1.90.LIVE.<4MM",NA,"live","<=4mm",0.0026,0.26,2.6,"20201217T045654Z"
"660","673250cd-ca62-4027-a6c4-feb700958e3f","MEGAPT100996",2015-06-16,"STEI.2.50","STEI.2.50.LIVE.<4MM","STEI.2.50.LIVE.<4MM","live","<=4mm",0.1386,13.86,138.6,"20201217T045654Z"
"661","31875244-3232-44d3-be64-ba885b193fbe","MEGAPT100996",2015-06-16,"STEI.1.50","STEI.1.50.LIVE.<4MM","STEI.1.50.LIVE.<4MM","live","<=4mm",0.2281,22.81,228.1,"20201217T045654Z"
"662","9b57ae17-26d7-4608-ab21-3138817c0b66","MEGAPT100996",2015-06-16,"STEI.1.80","STEI.1.80.LIVE.<4MM","STEI.1.80.LIVE.<4MM","live","<=4mm",0.038,3.8,38,"20201217T045654Z"
"663","0fbcfc4a-c036-47ab-ab8b-9db8ad0e6ae7","MEGAPT100996",2015-06-16,"STEI.2.10","STEI.2.10.DEAD.<4MM","STEI.2.10.DEAD.<4MM","dead","<=4mm",0.1379,13.79,137.9,"20201217T045654Z"
"664","1a2b2b22-54c3-4629-81a4-1d6bf73589bd","MEGAPT100996",2015-06-16,"STEI.3.0","STEI.3.0.DEAD.<4MM","STEI.3.0.DEAD.<4MM","dead","<=4mm",0.0783,7.83,78.3,"20201217T045654Z"
"665","6b0ae229-2b25-4883-8f0a-505f31c63534","MEGAPT100996",2015-06-16,"STEI.1.160","STEI.1.160.LIVE.<4MM",NA,"live","<=4mm",0.0015,0.15,0.75,"20201217T045654Z"
"666","4f3b0f9e-1caf-4605-a9be-54c73e7df0ec","MEGAPT100996",2015-06-16,"STEI.1.120","STEI.1.120.LIVE.<4MM",NA,"live","<=4mm",0.0197,1.97,9.85,"20201217T045654Z"
"667","44d8996c-6ec8-4afb-b456-9d5af0496f49","MEGAPT100996",2015-06-16,"STEI.2.0","STEI.2.0.DEAD.>4MM","STEI.2.0.DEAD.>4MM","dead",">4mm",0.1382,13.82,138.2,"20201217T045654Z"
